order_id,customer_id,order_date,status,shipping_address,shipping_city,shipping_state,shipping_zip,shipping_cost,total_amount
836,298,2025-03-22,shipped,172 Joseph Locks Apt. 385,Davidstad,CT,04323,23.42,3020.74
837,136,2025-08-24,processing,6673 William Plains,West Amytown,NC,12551,15.08,1113.98
838,711,2025-01-15,shipped,74600 Karen Corners Suite 663,Lake Lauratown,VA,67308,19.21,2770.0
839,780,2025-02-18,shipped,7939 Martha Path Apt. 240,Port Justinfurt,MS,76861,16.25,710.4
840,597,2025-11-06,cancelled,461 Mendez Burg Apt. 452,Douglasville,NH,87472,23.85,3504.35
841,728,2025-01-26,delivered,3113 Rich Avenue,North Dana,VA,54336,18.48,810.98
842,916,2025-08-01,cancelled,3559 Martinez Neck,Alexanderville,NE,50592,10.72,663.65
843,868,2025-11-05,delivered,62595 Susan Lake,Shawnfort,DC,70506,21.17,412.73
844,536,2025-10-09,pending,937 Manuel Keys,Rodriguezside,PA,74176,5.51,2685.29
845,149,2025-01-25,pending,501 Spencer Crossing Apt. 270,South Morgan,VT,53627,18.41,5651.02
846,205,2025-03-22,shipped,1052 Thompson Springs Suite 543,Kevinfort,OH,90152,20.0,559.04
847,165,2024-12-03,shipped,60748 Knight River Apt. 588,New Todd,OH,99530,18.67,1329.77
848,150,2025-02-18,pending,665 Justin Green,Andrebury,HI,93642,18.81,2022.39
849,303,2025-01-23,processing,8914 Tracy Crossroad,Williamville,MN,79336,20.07,6526.98
850,34,2025-04-01,shipped,8273 Miles Brooks Suite 168,New Heather,GA,35382,21.28,1150.8
851,105,2024-12-26,cancelled,48900 Smith Park Apt. 876,West Anthony,DC,73843,22.36,2342.14
852,758,2025-01-30,cancelled,009 Taylor Fort,Ericburgh,PR,42037,22.3,3170.48
853,761,2025-05-12,cancelled,672 Amber Knoll,Strongland,AS,47678,12.78,251.64
854,524,2025-04-27,shipped,175 Laura Forks,Ryanfurt,SD,78425,18.86,1261.37
855,49,2024-11-28,delivered,84396 Ernest Prairie Apt. 369,New Matthewville,NJ,72309,12.75,3173.0
856,980,2025-10-26,shipped,03056 King Islands,Kelleyfort,PR,40641,24.32,2485.73
857,56,2025-05-22,pending,8331 Emily Brook Apt. 157,Port Dana,FL,01335,19.87,214.15
858,208,2025-05-27,cancelled,616 Douglas Mountains,Thomasland,CA,02533,22.38,3177.45
859,882,2025-06-18,delivered,48161 Jaime Meadow,New Andrea,GU,97016,21.6,984.62
860,934,2025-09-11,shipped,015 Kennedy Port Suite 526,Port Jane,GA,88415,20.1,455.29
861,560,2025-09-14,cancelled,803 Dawn Mills Apt. 996,Cruzshire,AK,76173,8.93,5246.62
862,743,2024-12-07,processing,1283 Diane Key Suite 735,Lake Amandaberg,UT,01800,10.88,1324.58
863,182,2025-09-17,pending,3019 Jose Spring Apt. 748,West Corey,OH,28459,8.74,128.94
864,178,2025-07-05,cancelled,6720 Shelton Springs,Port Deannatown,CT,35969,7.39,1576.73
865,42,2025-07-30,delivered,427 Sarah Extensions,New Ashleystad,ND,90456,10.58,1762.09
866,271,2024-11-16,processing,151 Randall Shore,Andersontown,MT,70807,8.22,1459.21
867,867,2025-10-25,shipped,64389 Brown Landing Apt. 359,Lake Tara,AR,18211,5.11,2672.75
868,478,2025-11-09,processing,66515 Steven Overpass,Rasmussenburgh,IA,88427,5.8,1430.35
869,951,2025-02-24,shipped,6479 Chen Isle Apt. 335,West Patrickton,UT,13903,16.94,6172.68
870,793,2025-03-10,cancelled,6509 Johnson Camp,Petersenstad,FM,91497,21.86,3620.07
871,309,2025-05-15,delivered,396 Paige Curve Apt. 991,Vanessamouth,UT,64072,20.8,2732.32
872,564,2025-10-08,shipped,433 Jones Gardens,Robinsonton,NE,15922,6.46,3113.33
873,725,2025-06-23,shipped,706 Christina Ville Suite 801,Langland,MT,50910,15.51,903.53
874,980,2025-07-10,processing,1055 Freeman Springs,West David,NV,36385,15.41,525.95
875,806,2024-12-31,cancelled,427 Kathleen Skyway Apt. 375,Cainside,MT,58341,8.19,1792.64
876,557,2025-08-13,cancelled,3648 Megan Corner,Edwardstown,FM,66107,13.07,2282.81
877,358,2025-05-19,processing,002 Rodriguez Pines Apt. 816,East Karenbury,IA,34853,22.67,452.68
878,680,2025-02-27,shipped,22013 Charles Burg,East Samantha,VI,80649,11.62,3240.4
879,301,2025-10-20,processing,99726 John Port Apt. 300,Port James,ND,91626,24.01,1659.88
880,634,2025-03-11,cancelled,40062 Joseph Orchard,Juliafurt,AZ,03340,14.5,2704.24
881,575,2025-04-08,pending,7690 Brittany Way,South Richard,VT,80039,7.29,389.45
882,355,2025-06-13,delivered,0820 Kim Trafficway Suite 927,Port Erin,NM,21632,9.81,475.95
883,658,2025-09-25,cancelled,98374 Perez Grove Apt. 126,Karenton,PW,70796,23.37,4544.69
884,250,2025-03-18,pending,20659 David Greens Apt. 827,South Crystalmouth,WI,40384,18.65,1927.1
885,329,2025-03-16,delivered,8541 Mary Dale,South Patrick,PW,09939,23.32,1655.19
886,968,2025-04-14,pending,30819 Robinson Summit Apt. 494,Duanetown,KS,47114,12.72,2836.01
887,554,2025-08-24,shipped,05267 April Trail Apt. 761,North Cynthia,OH,62800,5.49,6121.46
888,530,2025-07-27,shipped,954 Andrew Extension,North Jasmine,FM,93420,15.29,2335.37
889,521,2025-09-27,delivered,869 Garcia Neck Apt. 570,South James,AK,89625,14.74,3402.76
890,304,2025-11-10,processing,00039 Mckenzie Creek,New Brandonshire,HI,73782,11.41,3072.41
891,85,2025-10-03,pending,38878 Matthew Highway,South Williamburgh,NE,48603,8.35,3796.71
892,980,2025-02-25,cancelled,62429 Nielsen Lakes,Sabrinahaven,NJ,06974,15.66,4241.49
893,642,2025-06-09,pending,4220 Dunn Flats,Lake Abigail,NJ,08710,9.22,1196.91
894,645,2025-07-25,processing,4496 Hunter Vista Apt. 466,West Toddview,NY,35486,22.3,2419.3
895,435,2025-01-08,pending,001 Walker Courts,North Ryanton,PA,58358,9.11,366.04
896,849,2025-08-06,delivered,0430 Joshua Ridges Apt. 508,West Josephburgh,IL,29412,17.93,713.24
897,963,2025-08-23,pending,1518 Karen View Suite 288,West Christopherview,NV,96690,19.94,1022.48
898,158,2025-09-27,pending,3799 Jennifer Shoals,Madisonberg,OH,94349,14.18,799.73
899,340,2025-05-08,pending,181 Anderson Point Apt. 613,Thomasbury,SC,38769,6.75,4894.1
900,56,2025-07-13,processing,3959 Edwin Lake,Josephtown,MA,95968,20.88,5051.19
901,572,2025-03-10,pending,21827 Alejandro Track Suite 268,Daviston,OH,39732,16.5,3649.5
902,234,2025-03-01,shipped,0779 Cohen Estate Suite 743,East Margaret,RI,84739,13.15,842.44
903,462,2025-10-21,delivered,58804 Holt Knolls Apt. 558,Port Johnville,WY,43408,13.66,246.46
904,18,2025-02-01,delivered,13135 Carl Stream Suite 751,Adamsland,PA,24803,18.47,2605.17
905,548,2025-10-19,pending,19731 Cox Falls Suite 542,Samanthachester,WA,51978,17.83,3299.25
906,634,2024-11-14,pending,461 Rodney Plain,Port Andrewport,TN,44648,20.12,1561.26
907,600,2025-10-10,pending,8615 Sara Lake Suite 110,Port Marytown,MO,90499,19.02,3150.29
908,75,2024-12-25,shipped,1057 Mccarty Circle Apt. 713,North Reginashire,ME,84284,23.56,2864.67
909,109,2024-12-31,shipped,00366 Lowery Branch Suite 328,Harveyside,CA,46551,20.74,177.16
910,309,2025-06-14,cancelled,0695 Banks Stravenue Apt. 524,South Heather,TN,08215,6.73,3661.32
911,784,2025-06-23,delivered,1536 Ramirez Forges,South Franktown,AK,33017,12.63,4606.11
912,842,2024-11-15,pending,520 James Alley Suite 888,North Christopher,OR,53706,14.48,2312.45
913,547,2025-01-24,processing,6844 Jones Trail Apt. 191,Duranfurt,FL,19395,7.73,1100.85
914,401,2025-06-29,cancelled,942 Gross Flat Apt. 003,East Claireville,MA,41065,10.9,398.07
915,650,2025-01-01,processing,283 Daniel Crescent Apt. 597,North Jacobview,TX,37287,10.96,2531.65
916,909,2025-10-06,shipped,0256 Young Fall,New David,CT,22012,24.15,1118.61
917,12,2025-02-12,cancelled,95540 Joshua Lane,Berryview,OH,07763,22.5,2072.81
918,145,2025-01-30,pending,5693 Jessica Stream Apt. 387,Daniellechester,AS,59392,5.84,267.96
919,587,2025-04-02,cancelled,42823 Tammy Vista,Joetown,UT,33416,12.88,2302.91
920,561,2025-05-05,pending,72051 Carrie Knolls Suite 149,Port Ronaldville,SD,96318,11.09,615.53
921,767,2024-12-15,shipped,425 May Ranch,Mckenziebury,WI,18138,9.23,3959.67
922,928,2025-07-03,cancelled,51377 Thomas Skyway Apt. 555,Port Williamhaven,IL,14597,7.85,293.08
923,189,2024-11-18,processing,6943 Robyn Haven Apt. 097,Shawberg,NH,67690,17.34,798.85
924,259,2025-05-15,processing,22699 Davis Wells,Port Mandyburgh,PA,99719,7.29,3188.5
925,688,2025-03-04,cancelled,52030 Fitzgerald Oval,Port Dustinfort,MI,94682,22.05,3843.84
926,872,2025-01-27,cancelled,080 James Mews Apt. 494,Greenberg,DE,36733,14.23,5189.88
927,563,2025-01-16,pending,827 Anita Radial Apt. 457,Silvaburgh,OK,56339,10.81,2874.08
928,69,2025-01-09,shipped,0721 Glenn Via Suite 905,North Jose,WY,29632,6.96,4325.48
929,744,2025-08-21,cancelled,974 Phillip Wells,Christineton,NJ,00696,14.74,3138.61
930,339,2025-09-30,shipped,0733 Robinson Crescent Apt. 909,Lake Jason,CO,68761,7.56,2137.53
931,672,2025-04-14,processing,985 Michelle Spurs,Montgomeryfurt,MS,94910,7.0,5964.53
932,635,2025-08-01,pending,189 Bobby Crest,South Jimmyburgh,WI,12913,23.0,1229.72
933,326,2025-05-21,delivered,41973 Roach Pine Suite 071,Camposfort,MD,38548,14.01,1534.88
934,632,2025-03-26,shipped,5686 Kenneth Overpass,Peckshire,AR,94088,18.87,3307.35
935,157,2024-12-04,cancelled,859 Powers Mount,New Normaland,IA,82118,16.34,2858.29
936,828,2025-01-20,shipped,0594 Bennett Loaf,Port Jonathanfort,OR,60277,24.17,2265.74
937,173,2025-07-15,pending,926 Warren Fork,Lake Nathaniel,DC,77783,11.26,3845.29
938,805,2025-07-15,processing,005 Rivera Burgs Suite 214,Port Christopher,PW,55354,19.24,2003.88
939,657,2025-08-13,delivered,89994 James Shore Suite 029,South Williamside,SC,29045,10.53,3999.1
940,369,2025-01-29,processing,10038 Romero Grove Suite 291,Nathanmouth,TN,23211,18.59,2057.56
941,340,2024-12-21,delivered,2308 Katie Mountain,Lake Raymond,NJ,56867,14.26,1926.46
942,368,2024-12-15,shipped,04415 Daniels Dale Apt. 727,Ashleyview,PR,83006,14.74,2977.48
943,112,2024-12-03,processing,898 Paul Falls,Port Katelyn,SD,50469,17.91,218.46
944,84,2025-04-26,shipped,656 Anthony Expressway,New Matthew,VT,64828,22.17,2963.6
945,144,2024-11-22,cancelled,355 Joseph Mountains Suite 079,Longbury,FM,55408,8.93,2607.38
946,752,2025-08-05,pending,520 Bennett Gardens,Travismouth,KS,14251,19.55,1432.83
947,914,2025-03-19,pending,3344 Cheryl Corners Apt. 802,West Jamesshire,KS,19580,21.99,2438.2
948,647,2025-08-20,pending,8015 Guzman Expressway Apt. 565,East Spencer,CO,79752,21.25,1375.86
949,593,2025-01-02,delivered,807 Irwin Shoal Apt. 967,New Joelborough,FM,68748,20.38,852.65
950,218,2025-05-25,pending,9733 Vicki Orchard,Lake Tammymouth,FL,26349,16.03,2233.86
951,557,2025-10-23,cancelled,88151 Ryan Trail Apt. 871,North Harryshire,WY,62256,14.44,444.66
952,794,2025-09-22,processing,3134 Glover Square,Bryanborough,NC,67724,12.32,3340.97
953,229,2025-10-28,cancelled,89971 Mitchell Islands,Hannahside,AS,10678,19.66,203.32
954,298,2024-12-25,processing,816 Cardenas Wells,Lake Kimberlyshire,OH,86320,14.29,5314.8
955,523,2025-10-31,pending,128 Kevin Orchard,West Johnport,AZ,14568,12.94,2403.09
956,515,2025-08-26,pending,4033 Salazar Manors,North Nicholemouth,AZ,43536,18.25,2462.85
957,869,2025-03-07,cancelled,627 Hatfield Plaza,Richardschester,ND,26601,18.68,5107.03
958,776,2024-12-04,cancelled,6260 Quinn Drive Suite 453,Greenefurt,RI,55118,7.81,3883.35
959,164,2025-06-02,processing,069 Ann Trail Apt. 417,Angelaborough,AZ,31589,16.33,1022.34
960,580,2025-02-03,processing,37660 Hector Path,Markborough,OH,37223,19.72,3756.88
961,496,2025-07-19,shipped,68973 Shelley Gateway,Westberg,IA,91696,5.81,1462.62
962,780,2024-12-11,delivered,094 Conley Ports,Kellyville,IA,04507,9.63,117.72
963,271,2024-12-22,shipped,3081 Gonzalez Heights,North Andrewmouth,AK,18132,9.68,2623.42
964,685,2025-08-22,processing,7726 Melissa Island,Kimberlyfurt,DE,92296,15.36,2223.57
965,811,2025-01-11,shipped,58582 Lee Pine Apt. 280,Sethburgh,TN,28178,12.76,650.82
966,940,2025-04-02,delivered,161 Zoe Junction,East Lancemouth,VI,42120,22.63,2395.23
967,41,2025-08-26,shipped,6870 Philip Village,West Melissa,NJ,19135,7.06,1491.81
968,992,2025-08-31,cancelled,54137 Victoria Fall,East Samuelfurt,LA,30900,17.67,4215.35
969,281,2024-12-23,shipped,580 Kristen Pike Suite 116,Port Franklinton,VI,98034,16.57,1011.05
970,584,2025-10-14,processing,12584 Saunders Freeway,Burnetthaven,VI,37877,12.53,1310.15
971,388,2025-05-17,shipped,698 Jacqueline Expressway,Tiffanyshire,CT,28920,16.75,3285.06
972,920,2025-03-29,pending,813 Horton Falls Apt. 415,Johnsonstad,DC,16553,15.33,5360.75
973,386,2024-12-05,processing,0598 Richard Creek Apt. 447,Caldwellville,UT,37995,15.33,2796.2
974,362,2025-06-10,shipped,40501 Lisa Trail Suite 819,Melissastad,NH,41748,14.74,588.22
975,494,2025-09-05,cancelled,35589 Martinez Valley Suite 505,Vanessaview,CA,13500,5.13,3323.72
976,904,2024-11-14,processing,154 Kristin Ridge Apt. 293,Robertburgh,PA,59567,13.8,2230.64
977,236,2025-01-10,pending,354 Moran Ramp Suite 726,West April,MN,44510,15.29,2952.91
978,288,2025-07-12,processing,30972 Sutton Trail,New Randy,CO,75575,8.0,1645.52
979,162,2025-05-17,shipped,040 Anderson Port Suite 341,East Margarettown,CT,87405,17.04,394.39
980,837,2025-01-23,pending,32633 Robertson Ramp,Simmonshaven,MO,63756,18.22,3070.1
981,425,2025-01-25,shipped,815 Rachel Unions Apt. 221,West Jamesfurt,AZ,42012,19.41,3550.93
982,494,2025-04-15,delivered,3644 Ramsey Shore,Mullinsview,ME,18544,14.58,414.72
983,605,2025-07-08,processing,67099 Stephanie Fords,East Georgeland,VI,44864,17.95,1117.9
984,421,2024-12-17,pending,04044 Green Trace Suite 389,East Zachary,AZ,09102,9.87,1001.87
985,131,2025-10-26,cancelled,979 Heather Shoals Suite 735,West Stacyview,DE,57019,16.85,68.89
986,138,2025-02-10,cancelled,5006 Curtis Field,Lake Rhondamouth,PW,03584,5.78,1560.01
987,587,2025-07-29,processing,481 Mendez Throughway Apt. 330,New Jimmy,MI,84523,6.12,500.33
988,265,2025-07-14,processing,01217 Cheryl Squares,Justinmouth,FM,61143,15.33,2901.71
989,416,2024-12-08,cancelled,41029 Ryan Loaf,Port Jennifermouth,IL,54996,24.38,2162.73
990,653,2025-11-12,pending,7076 Castillo Avenue,West Jasmine,RI,16605,22.57,906.37
991,746,2025-09-19,shipped,77326 Marquez Wells Suite 810,Jillhaven,OR,38557,23.95,4088.64
992,222,2024-12-05,delivered,18552 Perry Lane Suite 879,West Rachelport,FM,16595,17.13,2684.16
993,483,2025-10-12,delivered,691 Rhonda Fords Suite 052,Dominicchester,TN,77292,8.41,766.5
994,851,2025-08-28,delivered,8699 Brent Mountain Apt. 816,West Dannybury,NM,77863,17.02,2902.13
995,814,2025-09-25,cancelled,0497 Jason Freeway Suite 103,North Charlesstad,NM,99106,21.41,1858.41
996,187,2025-07-04,cancelled,18307 Salazar Brooks Apt. 456,Lake Maryport,PW,30786,18.19,1962.59
997,271,2025-10-15,processing,30223 Debra Groves,East Nathanielland,IN,26498,19.48,622.12
998,351,2025-08-19,delivered,7278 David Creek Suite 573,Robinmouth,TN,38201,16.93,5340.86
999,71,2025-11-07,processing,66076 Adams Course Apt. 434,Mayside,IN,34904,12.56,1190.48
1000,136,2025-05-24,pending,751 Copeland Ranch Apt. 058,East Robert,OR,62261,5.33,2887.94
1001,536,2025-07-03,cancelled,63017 Lori Course Apt. 959,South Angela,IA,94419,18.69,1544.44
1002,847,2025-08-09,processing,85968 Patricia Island,North Ronaldland,UT,07791,17.11,2459.45
1003,182,2025-11-07,delivered,1513 Sarah Extension Apt. 629,South Kathryn,NY,72327,23.03,6220.91
1004,615,2025-02-04,pending,996 Martin Bypass Suite 882,Dustinmouth,TX,79324,22.56,4772.22
1005,545,2024-12-10,cancelled,851 Shaw Ports,Nancyport,MP,67957,20.05,1661.7
1006,96,2025-09-26,delivered,88299 Cynthia Place Apt. 766,West Jonathanhaven,WA,01558,18.19,865.98
1007,924,2025-11-08,cancelled,87001 Robert Cliff Apt. 201,Harrismouth,MO,79543,15.79,832.63
1008,2,2024-12-21,delivered,7259 Reyes Groves Apt. 122,Jaredmouth,GU,33450,15.44,3185.48
1009,380,2025-09-08,pending,01942 Stephenson Mountain Apt. 632,Rachelville,MI,31723,18.95,3140.83
1010,440,2024-12-16,processing,308 Kelly Forges Apt. 002,Chelseaport,NV,49266,23.77,956.23
1011,494,2025-02-28,delivered,9171 Michael Islands Apt. 846,South Edwardport,NJ,11705,12.01,1467.14
1012,824,2025-01-04,cancelled,927 Kristina Corner,Medinaborough,GU,31864,6.95,2542.11
1013,138,2025-02-06,shipped,5597 Jones Knolls,Davidberg,AL,91977,14.54,99.2
1014,239,2025-10-11,pending,9617 Tapia Burgs,North Lisaside,AZ,72728,10.67,3828.93
1015,898,2025-03-19,cancelled,172 Payne Station Apt. 311,Piercestad,ME,04918,13.17,745.02
1016,194,2025-03-27,pending,640 Johnson Junctions Suite 432,North Williammouth,AL,75927,19.18,202.27
1017,809,2024-12-08,pending,275 Kathy Meadows Apt. 622,Port Katrina,MA,02095,16.56,3792.5
1018,121,2025-03-19,cancelled,3123 Hansen Path Suite 209,Christopherview,LA,36695,5.14,604.64
1019,671,2025-11-06,processing,42457 Lopez Fields,Port Johnburgh,GU,93660,18.76,4610.51
1020,324,2024-12-15,delivered,293 Stephen Forest,Katiemouth,MP,23058,12.25,850.07
1021,159,2025-06-23,delivered,16515 Simmons Vista,Youngborough,NV,49772,18.03,2416.22
1022,260,2024-12-09,shipped,77876 Rivers Street Suite 324,Johnsonfort,WV,05164,22.1,1005.71
1023,434,2025-03-20,cancelled,119 Mark Stravenue,Williamborough,MO,93882,12.31,3613.53
1024,283,2025-05-22,delivered,1702 Sellers Viaduct,Dianastad,SD,19834,20.1,3164.57
1025,424,2025-03-30,cancelled,6934 Lopez Throughway Apt. 283,Collierland,ID,01548,20.68,1027.96
1026,495,2025-01-19,processing,22044 Smith Burg Apt. 453,Keithfurt,GU,24748,12.4,2540.71
1027,569,2025-09-09,delivered,928 Trevor Orchard Apt. 433,Taylorburgh,TX,03266,10.08,1684.78
1028,315,2025-02-18,cancelled,3762 Matthew Land Suite 848,Lake Kristine,NM,46291,11.89,944.67
1029,723,2025-06-12,delivered,9876 Best Freeway Apt. 087,North Robertbury,MA,80218,19.72,1818.7
1030,876,2025-07-08,pending,318 Emily Greens Suite 649,Meganfurt,FM,92323,19.96,4668.23
1031,458,2025-04-02,processing,6020 Simmons Divide Suite 513,New Rickyberg,NH,96513,7.01,2409.13
1032,521,2025-02-03,delivered,9494 Kayla Heights Suite 265,Bonniemouth,IN,58169,20.72,80.52
1033,821,2025-10-20,cancelled,5494 Mark Mountain Suite 491,Elizabethburgh,FL,21069,17.28,3726.14
1034,701,2025-08-07,pending,85897 Robertson Club Suite 550,West Caitlinhaven,NV,55816,8.21,2094.02
1035,988,2025-06-22,pending,7480 Kevin Parkways,Pinedashire,AZ,69327,21.09,755.27
1036,844,2025-07-13,processing,7822 Berry Street,West David,MP,66008,14.43,699.34
1037,615,2025-02-19,delivered,475 Frank Turnpike Apt. 551,Richardport,RI,81267,6.76,2393.13
1038,270,2025-02-06,processing,99520 Clark Court Suite 042,Mathewsfort,MN,82297,12.42,1825.47
1039,624,2025-06-20,pending,298 Myers Path Suite 857,Estesstad,AK,86775,19.49,1358.94
1040,954,2025-10-31,delivered,5997 Dawson Street Apt. 918,New Jonathanstad,KY,66134,17.28,1847.95
1041,534,2025-11-09,shipped,5291 Michael Center Suite 830,Cruzside,DC,89413,19.23,769.21
1042,612,2025-09-09,pending,2602 Hill Squares Apt. 173,Christinaberg,VA,59566,23.91,324.51
1043,840,2025-02-16,processing,485 Scott Cliff Apt. 422,West Jessica,WA,03578,17.81,1032.25
1044,450,2025-02-22,pending,7106 Antonio Rue,East Aaronville,MH,07217,9.03,186.29
1045,673,2025-02-14,cancelled,8860 Harper Lock,East Dawnmouth,AZ,82000,10.72,3927.43
1046,35,2025-01-13,cancelled,19885 Martin Corner,Taylorberg,NM,05770,15.21,544.21
1047,716,2024-12-29,processing,25927 Beasley Avenue Suite 027,New Michelleborough,WI,02324,17.3,724.85
1048,691,2025-08-30,pending,84952 Mccall Camp,Lake Jillianstad,TN,15203,12.19,1640.34
1049,671,2025-08-22,pending,5764 Ramos Shore,Oliverfurt,UT,99010,24.51,1198.1
1050,89,2025-07-15,shipped,61646 Long Road,East Ryan,IN,87885,20.59,1853.09
1051,362,2025-07-29,delivered,829 Gordon Row,Reyesberg,LA,49059,13.11,2625.97
1052,206,2025-05-22,cancelled,516 Barron Meadow Apt. 575,Heatherport,MA,23175,5.31,2237.0
1053,721,2025-03-02,pending,1683 David Greens Apt. 147,Lake John,NC,04736,23.38,7649.45
1054,563,2025-09-25,shipped,0554 Smith Oval,Reginaland,MH,23218,19.52,1504.06
1055,573,2025-02-12,cancelled,58920 Lynch Bridge,Deborahfurt,GU,89168,11.96,3309.68
1056,987,2025-04-21,shipped,7634 Anderson Plain,Gabriellaberg,PA,41725,9.53,3194.48
1057,987,2025-09-26,processing,12013 Julia Street,Huntstad,WI,75172,14.1,2651.2
1058,414,2025-09-06,cancelled,211 Mclean Well Apt. 028,Port Brianshire,IL,79747,5.09,267.13
1059,180,2024-11-20,delivered,64167 Frederick Corner,Arianaton,WY,61759,15.12,1067.52
1060,573,2025-05-19,pending,0107 Caldwell Keys,East Davidton,OR,72134,15.06,2602.08
1061,349,2025-10-20,pending,60843 Maria Course,West Paula,WY,77999,21.06,1213.98
1062,980,2025-08-25,shipped,18727 Thompson Rest Apt. 317,Ryanland,ID,57106,22.52,3996.25
1063,833,2025-11-08,cancelled,59695 Mccullough Ranch,Lake Sarahside,AR,72126,10.0,2757.07
1064,454,2025-06-03,delivered,6341 White Fork Apt. 640,Lake Jason,IN,75717,16.26,655.52
1065,789,2025-01-31,processing,457 Davis Crossroad,Smithbury,NJ,63442,20.15,1469.33
1066,985,2025-10-02,delivered,4253 Thomas Burg,South Steven,NM,23135,18.63,660.95
1067,919,2024-12-18,cancelled,887 Amber Motorway Apt. 650,Port Connieland,WA,22930,22.24,1658.63
1068,494,2025-10-20,pending,8366 Lucas River Suite 718,East Kimberly,OR,43515,10.16,1112.29
1069,392,2025-01-24,processing,55952 Jason Turnpike,North Matthew,VT,87302,18.54,934.66
1070,236,2025-07-22,shipped,1850 Mccarty Port,Buchananburgh,NY,13776,13.25,4189.25
1071,362,2024-12-01,cancelled,870 Williams Causeway,New Amy,SC,80700,15.71,5270.55
1072,718,2024-12-19,shipped,03609 Johnson Forks,Hillfurt,VI,09881,9.97,2814.8
1073,96,2025-11-10,delivered,072 Sara Rapids Apt. 446,Lawsonshire,DE,06780,18.47,351.07
1074,841,2025-01-09,shipped,379 Joseph Walks,Smithfort,OK,11130,6.52,3125.23
1075,954,2025-10-01,processing,235 Brian Oval Apt. 049,Morenoton,MA,42839,14.53,827.97
1076,363,2025-08-21,processing,4301 Rachel Road,Tuckerstad,FM,14282,22.89,6595.89
1077,276,2025-01-02,processing,75353 Hodges Hill,Lake John,MN,88244,23.94,479.25
1078,700,2025-01-29,processing,5849 David Plaza Apt. 642,Ashleyview,WI,68145,14.98,1941.52
1079,205,2025-03-15,processing,89465 King Mill Apt. 989,Lake Alexis,NE,16086,19.71,1417.26
1080,894,2025-11-03,shipped,242 Anderson Passage Apt. 150,Martinezside,OK,17121,9.14,2672.27
1081,208,2025-10-30,processing,71146 Madden Fords,North Sophiafort,AR,43774,21.73,72.71
1082,365,2025-03-22,processing,43027 Chavez River,Lake Williamview,WI,36481,20.58,760.34
1083,123,2024-11-15,pending,832 Jackson Burg,New Markland,AZ,67086,18.52,1655.02
1084,680,2025-09-02,delivered,97967 Phillips Loop Apt. 331,East Michael,GU,24274,17.28,130.58
1085,783,2024-12-14,cancelled,741 Smith Isle,Craigberg,WA,79797,24.16,3013.39
1086,869,2025-05-03,delivered,161 Chapman Wall,Barbarachester,CO,60895,12.42,4958.77
1087,323,2025-09-30,delivered,8782 Thomas Shoals Suite 207,Thomasview,WY,82924,22.96,1265.33
1088,903,2025-08-24,cancelled,8371 Clark Circle Apt. 763,South Teresaview,AS,66766,22.38,2243.13
1089,503,2024-12-21,processing,4312 Jill Falls Suite 259,Gibsonport,TN,65756,24.69,2253.32
1090,938,2025-03-09,cancelled,178 Cuevas Vista,Port Ronaldview,NH,96305,10.61,3280.61
1091,228,2025-03-16,cancelled,91575 Ewing Landing Suite 961,Karlaside,HI,30770,7.56,3953.84
1092,539,2025-02-21,delivered,97886 Victoria Gateway,Melissaview,VA,24044,14.57,3799.87
1093,554,2025-01-06,pending,286 Steele Shoals,Robinsonmouth,OK,74055,15.05,2113.89
1094,404,2025-07-03,processing,99394 Kelly Landing Apt. 443,Lake Zachary,WI,13552,14.14,1724.5
1095,124,2025-06-19,cancelled,451 Chavez Brooks,South Charlesport,GU,66364,14.2,2314.42
1096,706,2025-06-15,pending,53623 Lambert Mills Suite 826,South Justin,UT,02957,5.24,1836.22
1097,216,2025-04-01,delivered,646 Lloyd Valleys Apt. 572,Amandamouth,MS,94539,16.62,1629.38
1098,334,2025-04-05,shipped,4398 Parks Forge Apt. 700,Raychester,AR,94757,17.26,854.93
1099,266,2025-09-23,processing,226 Marie Turnpike Apt. 471,North Mark,AL,52260,15.97,256.19
1100,243,2025-02-19,shipped,919 Jessica Views,Rodgerstown,MO,57167,14.43,2474.61
1101,628,2025-06-06,shipped,8910 Kristin Corners Apt. 409,West Lawrenceside,CT,53062,12.32,577.28
1102,511,2025-05-11,delivered,339 Smith Highway,West Rickey,IA,24662,9.21,1788.56
1103,718,2025-05-05,shipped,61932 Peterson Dam,Taylorside,GU,62284,12.3,1009.36
1104,411,2025-03-20,shipped,4379 Morse Tunnel,Grossberg,MA,40347,14.01,2347.93
1105,586,2024-12-30,processing,91684 Carroll Extension Suite 349,Denisemouth,GU,80966,24.59,4262.62
1106,703,2025-10-26,processing,3754 Joshua Roads,Janetland,VT,33955,21.28,4130.56
1107,739,2024-12-24,shipped,08987 Nicholas Springs,West Patriciaport,NV,13233,21.08,6460.02
1108,569,2025-01-25,delivered,266 Schmitt Landing,Lake Alyssafort,VT,01060,22.13,246.65
1109,201,2025-01-21,processing,3125 Dean Park Apt. 751,Annettefort,MT,65408,21.0,318.18
1110,757,2025-03-06,processing,86741 Mcguire Motorway,Port Christopher,VI,69051,14.46,1841.06
1111,10,2025-03-24,processing,8825 Cruz Manor Apt. 282,Brandonhaven,FL,73222,13.43,3990.43
1112,138,2025-08-30,cancelled,274 Nicholas Parks Apt. 887,West Traceyshire,CO,85100,15.68,1703.11
